X,Y,Emacro_0_matrix,Emacro_90_matrix,NUmacro_strain90load0_matrix,NUmacro_strain0load90_matrix,NUmacro_strain90load90_matrix
0.3,0.5,1.4237589290587,0.842757466141139,0.440332240973197,0.260643340729153,0.633192035446767
0.310344827586207,0.5,1.59932239634408,0.938374898268513,0.43582804654424,0.255714607494641,0.627758743856694
0.320689655172414,0.5,1.79038547155633,1.04031178274324,0.431247300217527,0.250578244081998,0.622177052229886
0.331034482758621,0.5,2.00013968597273,1.14982321094415,0.426545962784961,0.245209098136638,0.616392096460471
0.341379310344828,0.5,2.23084699829359,1.26772472649884,0.421719651932107,0.23965087288091,0.61035186007141
0.351724137931034,0.5,2.48544981608131,1.39509389850938,0.41675463374685,0.233926206417005,0.604011477645726
0.362068965517241,0.5,2.76733744876471,1.53314824398933,0.411639113878335,0.228054509536453,0.597333339420919
0.372413793103448,0.5,3.07880411355358,1.68256964263585,0.406391684146097,0.222093477059394,0.590308663245913
0.382758620689655,0.5,3.42658735930104,1.84592543511317,0.400963080030523,0.21600148204616,0.582878828413983
0.393103448275862,0.5,3.81537849676045,2.02458350227708,0.395370624904136,0.209798541650729,0.575053171490476
0.403448275862069,0.5,4.24890486193107,2.2200402589675,0.389625876266522,0.203578371216823,0.566802598566159
0.413793103448276,0.5,4.7334133472406,2.43427418537499,0.383744053195572,0.197349813751152,0.558146388476557
0.424137931034483,0.5,5.27192956648481,2.66809228234959,0.377782535568452,0.191193500376889,0.549141966220276
0.43448275862069,0.5,5.87466142042743,2.92516765409379,0.371724143909098,0.185092444345411,0.539771513047599
0.444827586206897,0.5,6.54457730287241,3.20626454852092,0.365643948608449,0.179133223667468,0.530125430572833
0.455172413793103,0.5,7.28580703278918,3.51266904266604,0.35960563368412,0.173374832921829,0.520284176669953
0.46551724137931,0.5,8.10222968749319,3.84538103043555,0.353674761793504,0.167856784169412,0.510348390549973
0.475862068965517,0.5,8.99692357808735,4.20585756277962,0.347898161733515,0.162634494102827,0.500386634375486
0.486206896551724,0.5,9.96247075916975,4.59104660494983,0.342394323117076,0.157786992072612,0.490584189965552
0.496551724137931,0.5,11.0007924478931,5.00173077818159,0.337192007654166,0.153311104707161,0.481003994805998
0.506896551724138,0.5,12.1084381061858,5.43675138634423,0.332335835800377,0.149220510537732,0.471734290518352
0.517241379310345,0.5,13.2808349818748,5.89460320019478,0.32785602688835,0.145516542290957,0.462845566728567
0.527586206896552,0.5,14.5160813055364,6.37480395172756,0.323757667248058,0.142179670472626,0.454368984415436
0.537931034482759,0.5,15.8005381183285,6.87260475885881,0.32006839365267,0.139217003174467,0.446382657992031
0.548275862068966,0.5,17.1346438808595,7.38806273612831,0.316763871538209,0.136581266102496,0.438871562214985
0.558620689655172,0.5,18.5133627211487,7.92023110689623,0.313819577971247,0.134255652030281,0.431821738529338
0.568965517241379,0.5,19.9247733640358,8.46468671971184,0.311229057115678,0.132220147171697,0.425257841977014
0.579310344827586,0.5,21.3690240922723,9.02168162906687,0.308955898927828,0.130436548974504,0.41913873125681
0.589655172413793,0.5,22.8445088002743,9.59080399030152,0.306970221407498,0.128875225557199,0.413432693058048
0.6,0.5,24.3401128225314,10.1681582922874,0.30525229122677,0.127520099800194,0.408137999051378
0.3,0.551724137931034,1.42974138915661,0.84221976892404,0.44015188894965,0.259280891645256,0.63447713344042
0.310344827586207,0.551724137931034,1.60575839525802,0.937568488702895,0.435658853065325,0.254372023627416,0.629031869277953
0.320689655172414,0.551724137931034,1.79748551460659,1.03928241668031,0.431086540452375,0.249248551890421,0.623437503603587
0.331034482758621,0.551724137931034,2.00821350733976,1.14863983743683,0.426390245363921,0.243882844293907,0.617639265119228
0.341379310344828,0.551724137931034,2.24025598926165,1.2664635724901,0.421565748070861,0.238319935712904,0.611583836756417
0.351724137931034,0.551724137931034,2.49663094510716,1.39384532936159,0.416599273268308,0.232583415021134,0.605224977899515
0.362068965517241,0.551724137931034,2.78081677021518,1.532019270446,0.411479034336403,0.22669376017144,0.598523713248941
0.372413793103448,0.551724137931034,3.09514535964734,1.68166567053123,0.406224567929913,0.220711414501047,0.591470445168642
0.382758620689655,0.551724137931034,3.44657069156403,1.84540553006263,0.400785394658032,0.214593475619279,0.584004762537697
0.393103448275862,0.551724137931034,3.83992339278342,2.02462057717809,0.395179922592234,0.208360772111113,0.576136300950958
0.403448275862069,0.551724137931034,4.27893026500232,2.220805002401,0.389420764434329,0.202113034832109,0.567834214733692
0.413793103448276,0.551724137931034,4.7699851725566,2.43595031212376,0.383524363506648,0.195859370458033,0.559119119933276
0.424137931034483,0.551724137931034,5.31611664724438,2.67084719324653,0.377549918375635,0.189683223058455,0.550050057307585
0.43448275862069,0.551724137931034,5.92766295089045,2.92917117908432,0.371481679108941,0.183568707772142,0.540610678326376
0.444827586206897,0.551724137931034,6.6074893078857,3.21162467638279,0.365397713132293,0.177604572252425,0.530895019311329
0.455172413793103,0.551724137931034,7.35948612472624,3.519419293982,0.359362406337838,0.171852621903575,0.520986538364602
0.46551724137931,0.551724137931034,8.18745447086297,3.85347158391362,0.353444344887273,0.166350572618759,0.510990002236081
0.475862068965517,0.551724137931034,9.093849622847,4.21504774531796,0.347691939974355,0.161157066416865,0.500977927698114
0.486206896551724,0.551724137931034,10.0711934780448,4.60110743475774,0.342220991364917,0.1563464698729,0.49113478593576
0.496551724137931,0.551724137931034,11.1209835056207,5.01228299360767,0.337060336207429,0.151914782549431,0.481525420265379
0.506896551724138,0.551724137931034,12.2394605156313,5.44733080780782,0.332252816678765,0.14787342971234,0.472237625906209
0.517241379310345,0.551724137931034,13.4261101422842,5.90624721147917,0.327811433772102,0.144206724515823,0.463313684589183
0.527586206896552,0.551724137931034,14.6655961734654,6.38369239424428,0.323785336117862,0.140938422352251,0.454865635544184
0.537931034482759,0.551724137931034,15.9592425641446,6.88007330149506,0.320152727805278,0.138018720256976,0.446884185462604
0.548275862068966,0.551724137931034,17.3032055956096,7.39484715965908,0.316892326628252,0.135429837467763,0.439360456246794
0.558620689655172,0.551724137931034,18.6824757990405,7.92256081015036,0.31401035628108,0.133160410291103,0.432344471621626
0.568965517241379,0.551724137931034,20.0984132095136,8.46392374042344,0.311467429295724,0.131166403123649,0.425791367693101
0.579310344827586,0.551724137931034,21.5503296458669,9.01888072732221,0.309232678211828,0.129414848292948,0.41966818228713
0.589655172413793,0.551724137931034,23.0236493411975,9.58235525403249,0.307291698041468,0.127893635522815,0.413988753579609
0.6,0.551724137931034,24.5211266827983,10.1554808781253,0.305607924726413,0.126568223226864,0.40870206430672
0.3,0.603448275862069,1.43567098547572,0.841649370232728,0.439973954967158,0.257930825281815,0.635753640637439
0.310344827586207,0.603448275862069,1.61215422885591,0.936739230918472,0.435491752023437,0.25304167650962,0.630295516314866
0.320689655172414,0.603448275862069,1.80456220801192,1.03824163396309,0.430927506098938,0.24793098074724,0.624687463803663
0.331034482758621,0.603448275862069,2.01628897732902,1.147458896154,0.426235817094199,0.242568444148368,0.61887488811814
0.341379310344828,0.603448275862069,2.24970154477355,1.2652214172721,0.421412633347203,0.237000454775252,0.612803153757465
0.351724137931034,0.603448275862069,2.50789611959056,1.39263556751145,0.416444138306393,0.231251571529137,0.60642461579873
0.362068965517241,0.603448275862069,2.7944431782293,1.53095271991911,0.411318559195582,0.225343378551965,0.599698897589292
0.372413793103448,0.603448275862069,3.11171323671422,1.68085165484287,0.406056405381004,0.219339164319945,0.592615558824074
0.382758620689655,0.603448275862069,3.46767789848049,1.84515034087776,0.400603967053093,0.213161247383703,0.585125600817992
0.393103448275862,0.603448275862069,3.86492904364443,2.02481852034542,0.394986831700805,0.206931781434777,0.577199300832578
0.403448275862069,0.603448275862069,4.30956857054608,2.22177258408903,0.38921271136376,0.200656311027762,0.568843749321984
0.413793103448276,0.603448275862069,4.80734372362952,2.43787493733397,0.383301341513366,0.194377766109977,0.560067748168671
0.424137931034483,0.603448275862069,5.36128170211158,2.67389811171694,0.377313813827833,0.188182369510932,0.550932106515022
0.43448275862069,0.603448275862069,5.98183688813635,2.93351501676785,0.371235960797725,0.182055493342556,0.541422157860696
