X,Y,Emacro_0_matrix,Emacro_90_matrix,NUmacro_strain90load0_matrix,NUmacro_strain0load90_matrix,NUmacro_strain90load90_matrix
0.3,0.5,2.91669954608457,2.53897850591164,0.387290748467576,0.337135474655811,0.444771498907368
0.310344827586207,0.5,3.27554057438836,2.84338016678242,0.380144059211005,0.329989525067192,0.436317339620413
0.320689655172414,0.5,3.66604560487791,3.17081353833439,0.373109600893233,0.322707653232863,0.428133629502952
0.331034482758621,0.5,4.09477288761692,3.5257495285257,0.366129354427708,0.315250792701272,0.420138922642424
0.341379310344828,0.5,4.56638464202206,3.91132852602068,0.359216685186833,0.307686403564044,0.412301057763098
0.351724137931034,0.5,5.08694783728577,4.33164907353677,0.352369876246498,0.300050776380639,0.404591163912884
0.362068965517241,0.5,5.66346249837344,4.79138988797124,0.345591693886059,0.292376712643208,0.396992935762094
0.372413793103448,0.5,6.30070839236899,5.2935385260329,0.338927136145309,0.284749545761572,0.389526783100794
0.382758620689655,0.5,7.01259245707103,5.84758318571762,0.332328660451866,0.277118554783671,0.38215217476198
0.393103448275862,0.5,7.80891260074174,6.45913886009424,0.325841346981105,0.269519536729248,0.374905432474103
0.403448275862069,0.5,8.69740811686519,7.1344178323952,0.319496196047131,0.262080303445925,0.367791044589253
0.413793103448276,0.5,9.69114083288068,7.88142074402061,0.313327582504629,0.254816904532773,0.360844192592013
0.424137931034483,0.5,10.7965701350753,8.70416509519157,0.307410281804424,0.247833322185557,0.354123620131835
0.43448275862069,0.5,12.0349588808857,9.61690118901981,0.301730877596986,0.241107266276999,0.347622369467101
0.444827586206897,0.5,13.4127385369106,10.6237057035164,0.296369305800512,0.234742537902728,0.341405786788667
0.455172413793103,0.5,14.9387562632496,11.7304551526697,0.291379903720835,0.228802105928661,0.335516803962735
0.46551724137931,0.5,16.6214612436036,12.9419520115019,0.286809383368792,0.223318107933247,0.329995843327655
0.475862068965517,0.5,18.4674521943983,14.2645775605127,0.28267504680597,0.218343065797047,0.324858033036458
0.486206896551724,0.5,20.4617718396749,15.6878716901512,0.279044646616268,0.213941228855435,0.320160992498191
0.496551724137931,0.5,22.6086454233409,17.215197350231,0.275903825792161,0.210085067979891,0.315894418647676
0.506896551724138,0.5,24.9011385151195,18.8425134499099,0.273246866043826,0.206763949586095,0.312055231126353
0.517241379310345,0.5,27.3299166924435,20.5642223832043,0.271054727125366,0.203953409348151,0.30862953381615
0.527586206896552,0.5,29.891117337817,22.3783798623002,0.269293010941093,0.201609770052927,0.305589636038301
0.537931034482759,0.5,32.5564439000983,24.2667055146745,0.267936929812354,0.199713045817108,0.302919852831605
0.548275862068966,0.5,35.3268150250585,26.2289598183673,0.266939412354315,0.198193443581412,0.300579827572816
0.558620689655172,0.5,38.1916000302732,28.2610803892971,0.266253493819253,0.19702268003416,0.298534374368596
0.568965517241379,0.5,41.1259450853915,30.3456420994706,0.265843576718181,0.196158264978052,0.296757295075307
0.579310344827586,0.5,44.1300393194823,32.4830715327984,0.265668355563711,0.195552152929244,0.295213408764702
0.589655172413793,0.5,47.2004254087387,34.6713010769114,0.265693522164681,0.195166463466899,0.293873750640507
0.6,0.5,50.3138236422316,36.8948797932486,0.265885806894854,0.194972756470898,0.292714573939029
0.3,0.551724137931034,2.9292681720399,2.53778001250422,0.38690602701141,0.335197163386787,0.446184819356928
0.310344827586207,0.551724137931034,3.28909054017803,2.84131897530428,0.379777062083551,0.328074815728515,0.437690620082651
0.320689655172414,0.551724137931034,3.68101721031609,3.16801700099007,0.372755365466817,0.320806795387882,0.429463934196328
0.331034482758621,0.551724137931034,4.11181289234264,3.52242403045596,0.365782359231522,0.313350973356163,0.421424381289993
0.341379310344828,0.551724137931034,4.58624770436568,3.90770981936843,0.358872231652413,0.305776886449432,0.413539794532924
0.351724137931034,0.551724137931034,5.11054625882137,4.32802608225187,0.352023819888151,0.298122391793246,0.405781303848306
0.362068965517241,0.551724137931034,5.69189465418521,4.78811510667926,0.345240564684025,0.29042202353246,0.398132720216574
0.372413793103448,0.551724137931034,6.33515319602809,5.29096885245799,0.338569443404329,0.282765124065107,0.390615289581508
0.382758620689655,0.551724137931034,7.05467935184605,5.84626867949847,0.331961906846169,0.275099462638723,0.383187994014881
0.393103448275862,0.551724137931034,7.86056648568379,6.45969222084002,0.325465274901771,0.267462339802809,0.375888846789601
0.403448275862069,0.551724137931034,8.76055412387075,7.13746285977913,0.319112332702239,0.259989538396158,0.368722471655849
0.413793103448276,0.551724137931034,9.76801757704752,7.88764390741474,0.312939368768131,0.252697570001737,0.361725802967707
0.424137931034483,0.551724137931034,10.8894294637161,8.71421389408032,0.307023296211375,0.245693925707148,0.354959168066198
0.43448275862069,0.551724137931034,12.1463341784086,9.63144799048957,0.301352252200898,0.23895757363973,0.348416946895518
0.444827586206897,0.551724137931034,13.5449340758311,10.6432133643934,0.29600860448234,0.232594910950764,0.342166006433146
0.455172413793103,0.551724137931034,15.0936620626483,11.7551281752568,0.291046638245202,0.226670672985086,0.336250041651152
0.46551724137931,0.551724137931034,16.8007433970482,12.9716822074698,0.286514566052051,0.2212149671479,0.330709919424966
0.475862068965517,0.551724137931034,18.6715080278992,14.2985455470659,0.28242939228947,0.216282987075654,0.325560988024885
0.486206896551724,0.551724137931034,20.6908655190129,15.7252737928456,0.278854868892933,0.211932611411542,0.320857934301176
