117.42	117.42
38.447	38.447
76.986	76.986
28.798	28.798
43.653	43.653
37.265	37.265
122.99	122.99
15.523	15.523
19.437	19.437
78.412	78.412
20.165	20.165
57.736	57.736
78.071	78.071
25.247	25.247
51.509	51.509
33.828	33.828
78.241	78.241
20.907	20.907
137.43	137.43
21.358	21.358
41.86	41.86
138.03	138.03
96.692	96.692
27.264	27.264
69.464	69.464
81.898	81.898
131.43	131.43
9.9852	9.9852
78.133	78.133
20.327	20.327
98.14	98.14
80.462	80.462
58.164	58.164
84.277	84.277
19.447	19.447
19.091	19.091
67.415	67.415
60.404	60.404
178.81	178.81
136.7	136.7
124.61	124.61
94.501	94.501
105.6	105.6
10.106	10.106
126.51	126.51
5.1535	5.1535
104.41	104.41
142.05	142.05
17.394	17.394
82.847	82.847
85.944	85.944
17.576	17.576
6.226	6.226
19.2	19.2
61.653	61.653
4.7878	4.7878
80.924	80.924
124.51	124.51
42.9	42.9
95.712	95.712
6.5148	6.5148
5.8683	5.8683
106.99	106.99
4.7666	4.7666
89.349	89.349
9.1416	9.1416
5.0749	5.0749
65.128	65.128
8.0111	8.0111
5.3321	5.3321
16.592	16.592
16.26	16.26
160.28	160.28
4.4726	4.4726
64.988	64.988
234.33	234.33
89.498	89.498
11.788	11.788
9.5603	9.5603
39.913	39.913
7.5104	7.5104
18.1	18.1
112.53	112.53
5.7045	5.7045
13.954	13.954
16.218	16.218
129.31	129.31
9.7661	9.7661
167.54	167.54
102.83	102.83
7.3659	7.3659
9.7931	9.7931
8.6551	8.6551
7.6812	7.6812
9.9309	9.9309
8.9865	8.9865
10.172	10.172
96.927	96.927
77.974	77.974
21.043	21.043
9.4305	9.4305
112.48	112.48
107.12	107.12
6.6436	6.6436
11.447	11.447
8.9951	8.9951
10.138	10.138
101.8	101.8
7.6313	7.6313
36.735	36.735
13.906	13.906
126.21	126.21
12.873	12.873
96.851	96.851
127.03	127.03
6.1393	6.1393
205.5	205.5
20.196	20.196
4.503	4.503
126.42	126.42
112.71	112.71
6.3216	6.3216
135.01	135.01
47.988	47.988
105.48	105.48
86.981	86.981
6.7944	6.7944
111.1	111.1
108.07	108.07
12.677	12.677
91.285	91.285
62.892	62.892
7.2465	7.2465
21.603	21.603
8.1106	8.1106
10.106	10.106
102.97	102.97
76.438	76.438
7.3894	7.3894
66.902	66.902
88.139	88.139
7.5322	7.5322
8.0258	8.0258
5.052	5.052
89.711	89.711
29.046	29.046
24.68	24.68
87.755	87.755
7.9224	7.9224
14.786	14.786
133.75	133.75
143.33	143.33
103.23	103.23
96.54	96.54
8.3507	8.3507
52.056	52.056
127.64	127.64
193.24	193.24
6.8272	6.8272
133.89	133.89
172.32	172.32
16.643	16.643
3.834	3.834
101.46	101.46
8.0332	8.0332
8.6384	8.6384
37.971	37.971
142.09	142.09
9.3153	9.3153
23.95	23.95
46.305	46.305
7.0977	7.0977
126.17	126.17
10.186	10.186
21.665	21.665
87.82	87.82
115.48	115.48
134.24	134.24
10.991	10.991
22.941	22.941
26.193	26.193
114.23	114.23
7.8538	7.8538
9.283	9.283
6.3557	6.3557
87.376	87.376
88.051	88.051
58.154	58.154
89.205	89.205
39.806	39.806
12.891	12.891
15.561	15.561
13.788	13.788
12.677	12.677
121.07	121.07
76.203	76.203
57.328	57.328
28.314	28.314
106.42	106.42
98.456	98.456
118.05	118.05
29.72	29.72
12.22	12.22
12.188	12.188
106.98	106.98
128.38	128.38
100.56	100.56
16.424	16.424
157.88	157.88
45.525	45.525
7.1311	7.1311
130.25	130.25
97.889	97.889
86.784	86.784
10.23	10.23
8.6425	8.6425
125.87	125.87
18.904	18.904
82.43	82.43
70.545	70.545
184.85	184.85
10.275	10.275
36.907	36.907
10.025	10.025
8.3561	8.3561
68.22	68.22
94.076	94.076
7.4078	7.4078
111.02	111.02
132.63	132.63
149.59	149.59
10.528	10.528
110.06	110.06
9.27	9.27
8.1057	8.1057
12.892	12.892
14.439	14.439
10.835	10.835
15.168	15.168
25.803	25.803
36.682	36.682
54.395	54.395
55.025	55.025
78.813	78.813
36.351	36.351
12.675	12.675
10.441	10.441
2.5835	2.5835
177.28	177.28
112.45	112.45
3.6821	3.6821
106.68	106.68
46.65	46.65
5.2936	5.2936
130.99	130.99
20.185	20.185
61.89	61.89
12.978	12.978
115.95	115.95
150.48	150.48
72.674	72.674
6.9678	6.9678
83.126	83.126
11.165	11.165
12.841	12.841
27.206	27.206
151.24	151.24
112.73	112.73
113.56	113.56
49.221	49.221
13.022	13.022
3.1789	3.1789
12.818	12.818
199.36	199.36
155.45	155.45
134.05	134.05
111.68	111.68
27.154	27.154
7.3061	7.3061
106.09	106.09
31.253	31.253
33.402	33.402
96.314	96.314
82.766	82.766
142.43	142.43
29.347	29.347
214.63	214.63
86.172	86.172
10.653	10.653
80.472	80.472
130.21	130.21
130.08	130.08
12.205	12.205
83.241	83.241
149.32	149.32
70.141	70.141
186.58	186.58
11.475	11.475
260.03	260.03
132.88	132.88
122.97	122.97
45.165	45.165
6.5242	6.5242
122.77	122.77
13.135	13.135
37.271	37.271
13.792	13.792
167.28	167.28
107.93	107.93
98.869	98.869
138.88	138.88
125.57	125.57
11.499	11.499
304.33	304.33
6.0367	6.0367
55.219	55.219
132.59	132.59
176.62	176.62
13.46	13.46
74.798	74.798
76.205	76.205
84.606	84.606
37.277	37.277
20.504	20.504
126.3	126.3
38.394	38.394
69.496	69.496
15.97	15.97
14.54	14.54
67.519	67.519
241.79	241.79
56.029	56.029
73.297	73.297
9.4396	9.4396
55.386	55.386
58.774	58.774
73.708	73.708
42.29	42.29
142.3	142.3
114.19	114.19
56.761	56.761
89.418	89.418
60.435	60.435
51.092	51.092
130.07	130.07
13.883	13.883
102.61	102.61
11.05	11.05
49.56	49.56
50.876	50.876
84.613	84.613
51.015	51.015
48.558	48.558
114.38	114.38
6.5657	6.5657
63.473	63.473
113.63	113.63
102.13	102.13
100.27	100.27
124.75	124.75
239.23	239.23
7.9579	7.9579
112.46	112.46
114.33	114.33
39.556	39.556
143.01	143.01
9.9365	9.9365
17.599	17.599
7.1408	7.1408
129.29	129.29
83.422	83.422
55.701	55.701
108.69	108.69
6.0471	6.0471
79.586	79.586
4.8055	4.8055
25.656	25.656
114.62	114.62
50.433	50.433
13.851	13.851
63.811	63.811
76.516	76.516
59.488	59.488
72.214	72.214
194.02	194.02
60.884	60.884
3.1966	3.1966
154.14	154.14
14.044	14.044
51.76	51.76
71.829	71.829
177.85	177.85
88.25	88.25
312.34	312.34
118.56	118.56
8.2262	8.2262
16.655	16.655
14.082	14.082
146.26	146.26
156.75	156.75
11.92	11.92
134.73	134.73
99.498	99.498
183.11	183.11
23.333	23.333
33.811	33.811
91.993	91.993
136.21	136.21
184.73	184.73
52.115	52.115
68.284	68.284
23.513	23.513
59.351	59.351
8.5596	8.5596
116	116
121.69	121.69
156.57	156.57
97.422	97.422
17.253	17.253
129.53	129.53
18.871	18.871
128.17	128.17
120.31	120.31
96.95	96.95
12.927	12.927
12.493	12.493
7.0106	7.0106
60.904	60.904
112.06	112.06
101.92	101.92
8.5513	8.5513
48.377	48.377
10.947	10.947
70.61	70.61
23.695	23.695
34.556	34.556
15.661	15.661
148.99	148.99
143.44	143.44
107.75	107.75
66.984	66.984
76.882	76.882
43.07	43.07
135.91	135.91
10.985	10.985
6.2554	6.2554
5.2709	5.2709
117.71	117.71
64.192	64.192
74.518	74.518
22.331	22.331
139.02	139.02
7.8896	7.8896
15.913	15.913
36.065	36.065
35.2	35.2
44.729	44.729
8.5339	8.5339
15.228	15.228
19.49	19.49
30.049	30.049
42.689	42.689
156.83	156.83
131.8	131.8
82.082	82.082
308.53	308.53
14.419	14.419
47.236	47.236
8.4764	8.4764
76.602	76.602
20.044	20.044
73.64	73.64
9.0195	9.0195
96.317	96.317
166.41	166.41
90.606	90.606
157.31	157.31
100.57	100.57
13.041	13.041
109.41	109.41
158.9	158.9
65.562	65.562
93.752	93.752
83.407	83.407
87.872	87.872
89.801	89.801
48.023	48.023
117.5	117.5
136.52	136.52
65.676	65.676
128.18	128.18
18.693	18.693
12.877	12.877
20.27	20.27
138.77	138.77
123.23	123.23
106.99	106.99
138.96	138.96
165.63	165.63
73.438	73.438
23.839	23.839
23.614	23.614
62.041	62.041
147.72	147.72
101.53	101.53
23.526	23.526
128.2	128.2
96.763	96.763
87.079	87.079
156.07	156.07
29.245	29.245
61.076	61.076
35.6	35.6
4.3378	4.3378
42.496	42.496
62.477	62.477
8.1809	8.1809
47.075	47.075
154.89	154.89
197.43	197.43
55.148	55.148
16.358	16.358
133.31	133.31
19.294	19.294
12.158	12.158
88.158	88.158
12.769	12.769
18.791	18.791
6.079	6.079
102.24	102.24
10.295	10.295
71.638	71.638
10.31	10.31
10.58	10.58
8.9454	8.9454
105.3	105.3
16.624	16.624
58.322	58.322
136.7	136.7
106.35	106.35
84.866	84.866
12.023	12.023
25.459	25.459
39.48	39.48
50.224	50.224
65.157	65.157
157.21	157.21
11.292	11.292
50.653	50.653
140.08	140.08
54.441	54.441
123.65	123.65
9.4069	9.4069
52.07	52.07
89.521	89.521
104.86	104.86
44.843	44.843
74.552	74.552
123.44	123.44
74.364	74.364
74.357	74.357
81.515	81.515
42.819	42.819
34.457	34.457
11.119	11.119
77.448	77.448
95.257	95.257
112.72	112.72
33.629	33.629
90.271	90.271
12.331	12.331
70.883	70.883
25.76	25.76
63.11	63.11
58.822	58.822
36.885	36.885
101.12	101.12
23.603	23.603
33.842	33.842
35.836	35.836
80.936	80.936
50.638	50.638
16.534	16.534
18.624	18.624
6.3355	6.3355
3.2719	3.2719
49.83	49.83
104.87	104.87
19.382	19.382
48.934	48.934
10.565	10.565
22.371	22.371
31.008	31.008
4.4491	4.4491
125.64	125.64
43.878	43.878
132.92	132.92
150.92	150.92
17.166	17.166
46.175	46.175
79.942	79.942
98.227	98.227
153.58	153.58
28.641	28.641
36.296	36.296
105.09	105.09
16.606	16.606
32.956	32.956
8.8082	8.8082
95.841	95.841
71.217	71.217
139.12	139.12
226.19	226.19
94.475	94.475
45.651	45.651
13.034	13.034
111.02	111.02
63.964	63.964
27.619	27.619
53.797	53.797
44.746	44.746
13.469	13.469
72.92	72.92
121.48	121.48
18.463	18.463
10.218	10.218
38.841	38.841
13.627	13.627
40.178	40.178
20.712	20.712
18.433	18.433
72.441	72.441
143.56	143.56
29.789	29.789
9.8196	9.8196
17.774	17.774
9.7073	9.7073
55.729	55.729
166.66	166.66
25.442	25.442
104.61	104.61
13.056	13.056
107.44	107.44
68.068	68.068
114.12	114.12
137.02	137.02
13.255	13.255
90.739	90.739
15.195	15.195
85.071	85.071
26.017	26.017
192.64	192.64
160.13	160.13
27.406	27.406
10.552	10.552
21.219	21.219
71.308	71.308
21.047	21.047
34.775	34.775
90.003	90.003
29.167	29.167
46.561	46.561
59.022	59.022
11.924	11.924
54.174	54.174
99.396	99.396
22.051	22.051
5.2635	5.2635
83.977	83.977
55.128	55.128
30.588	30.588
61.962	61.962
11.614	11.614
34.723	34.723
12.033	12.033
18.612	18.612
61.356	61.356
5.4313	5.4313
121.36	121.36
165.94	165.94
19.131	19.131
167.75	167.75
81.607	81.607
133.91	133.91
154	154
79.665	79.665
130.11	130.11
44.286	44.286
62.574	62.574
11.71	11.71
22.041	22.041
92.104	92.104
110.79	110.79
17.762	17.762
55.662	55.662
78.708	78.708
144.65	144.65
13.359	13.359
107.32	107.32
12.149	12.149
97.026	97.026
68.24	68.24
21.683	21.683
13.942	13.942
76.656	76.656
29.761	29.761
84.31	84.31
123.84	123.84
26.216	26.216
17.718	17.718
33.18	33.18
31.336	31.336
57.591	57.591
13.333	13.333
17.022	17.022
56.605	56.605
70.709	70.709
31.303	31.303
52.288	52.288
12.196	12.196
93.291	93.291
54.204	54.204
22.81	22.81
155.53	155.53
18.002	18.002
68.743	68.743
109.91	109.91
107.29	107.29
79.981	79.981
27.708	27.708
65.179	65.179
372.12	372.12
38.027	38.027
7.3655	7.3655
107.73	107.73
30.189	30.189
70.721	70.721
22.413	22.413
104.73	104.73
50.578	50.578
6.7556	6.7556
13.336	13.336
4.073	4.073
5.9354	5.9354
195.2	195.2
3.2431	3.2431
84.211	84.211
12.76	12.76
128.22	128.22
12.786	12.786
23.183	23.183
32.416	32.416
57.065	57.065
56.173	56.173
117.25	117.25
148.52	148.52
106.29	106.29
54.241	54.241
96.731	96.731
145.79	145.79
90.967	90.967
13.592	13.592
50.393	50.393
62.612	62.612
95.903	95.903
10.303	10.303
11.462	11.462
90.291	90.291
93.168	93.168
86.34	86.34
126.28	126.28
64.621	64.621
18.505	18.505
105.68	105.68
8.5156	8.5156
88.157	88.157
111.63	111.63
12.53	12.53
79.618	79.618
17.957	17.957
128.23	128.23
141.82	141.82
58.347	58.347
70.231	70.231
33.087	33.087
26.013	26.013
56.652	56.652
63.148	63.148
57.503	57.503
120.41	120.41
99.987	99.987
140.06	140.06
113.72	113.72
71.619	71.619
39.809	39.809
75.764	75.764
35.056	35.056
121.22	121.22
101.77	101.77
91.468	91.468
111.65	111.65
19.304	19.304
83.818	83.818
118.81	118.81
40.869	40.869
18.615	18.615
90.196	90.196
128.54	128.54
42.156	42.156
55.348	55.348
10.764	10.764
24.223	24.223
19.012	19.012
37.655	37.655
94.56	94.56
106.13	106.13
14.935	14.935
98.833	98.833
41.161	41.161
89.57	89.57
21.149	21.149
103.31	103.31
20.262	20.262
77.552	77.552
27.65	27.65
35.39	35.39
85.759	85.759
21.906	21.906
91.551	91.551
102.14	102.14
8.3441	8.3441
94.524	94.524
34.444	34.444
11.681	11.681
12.028	12.028
49.678	49.678
100.41	100.41
14.164	14.164
12.508	12.508
104.57	104.57
70.456	70.456
195.03	195.03
138.47	138.47
12.16	12.16
77.847	77.847
132.61	132.61
12.443	12.443
25.36	25.36
56.284	56.284
14.838	14.838
32.443	32.443
132.15	132.15
6.5148	6.5148
116.1	116.1
79.118	79.118
60.235	60.235
36.944	36.944
95.502	95.502
74.221	74.221
43.087	43.087
18.368	18.368
8.7243	8.7243
63.61	63.61
48.546	48.546
53.851	53.851
37.326	37.326
89.446	89.446
23.857	23.857
82.887	82.887
12.528	12.528
10.052	10.052
86.908	86.908
18.681	18.681
16.047	16.047
39.952	39.952
50.017	50.017
345.27	345.27
88.081	88.081
7.6649	7.6649
113.47	113.47
101.77	101.77
141	141
29.656	29.656
27.214	27.214
52.35	52.35
92.246	92.246
14.48	14.48
12.456	12.456
15.878	15.878
22.567	22.567
17.532	17.532
52.34	52.34
18.348	18.348
108.84	108.84
5.1095	5.1095
50.03	50.03
34.757	34.757
100.18	100.18
90.835	90.835
22.592	22.592
41.436	41.436
36.551	36.551
119.28	119.28
14.703	14.703
17.524	17.524
85.866	85.866
15.162	15.162
19.271	19.271
73.286	73.286
8.7696	8.7696
55.375	55.375
95.485	95.485
12.186	12.186
128.86	128.86
17.733	17.733
206.96	206.96
398.75	398.75
55.25	55.25
70.446	70.446
45.926	45.926
106.48	106.48
110.76	110.76
38.336	38.336
72.061	72.061
139.7	139.7
10.019	10.019
24.889	24.889
209.28	209.28
9.114	9.114
19.498	19.498
14.29	14.29
101.71	101.71
11.983	11.983
151.44	151.44
15.105	15.105
13.735	13.735
18.864	18.864
59.196	59.196
127.05	127.05
6.9377	6.9377
101.6	101.6
73.355	73.355
13.927	13.927
58.088	58.088
25.689	25.689
11.48	11.48
66.107	66.107
20.829	20.829
42.905	42.905
101.95	101.95
43.121	43.121
15.799	15.799
62.726	62.726
95.92	95.92
6.4317	6.4317
36.079	36.079
123.01	123.01
35.191	35.191
25.49	25.49
16.379	16.379
114.85	114.85
35.196	35.196
47.482	47.482
160.58	160.58
29.864	29.864
93.54	93.54
189.12	189.12
67.714	67.714
38.249	38.249
135.09	135.09
51.986	51.986
12.981	12.981
15.211	15.211
74.354	74.354
42.79	42.79
8.7545	8.7545
101.59	101.59
84.217	84.217
9.8946	9.8946
96.27	96.27
40.332	40.332
94.488	94.488
35.605	35.605
114.98	114.98
95.557	95.557
80.73	80.73
84.825	84.825
53.565	53.565
40.323	40.323
18.095	18.095
71.613	71.613
54.918	54.918
21.188	21.188
58.262	58.262
21.83	21.83
22.712	22.712
10.998	10.998
29.698	29.698
90.841	90.841
45.964	45.964
70.167	70.167
100.87	100.87
33.581	33.581
84.539	84.539
123.25	123.25
189.77	189.77
14.929	14.929
120.13	120.13
12.665	12.665
28.033	28.033
120.49	120.49
13.799	13.799
50.883	50.883
68.534	68.534
90.938	90.938
45.49	45.49
90.316	90.316
115.25	115.25
171.6	171.6
21.008	21.008
5.8062	5.8062
120.61	120.61
21.365	21.365
108.41	108.41
15.372	15.372
83.717	83.717
15.028	15.028
101.9	101.9
13.226	13.226
179.8	179.8
14.598	14.598
89.188	89.188
46.549	46.549
54.832	54.832
92.837	92.837
23.638	23.638
93.19	93.19
127.89	127.89
10.055	10.055
121.63	121.63
210.19	210.19
6.0428	6.0428
111.34	111.34
157.71	157.71
111.75	111.75
166.46	166.46
11.757	11.757
37.431	37.431
37.537	37.537
17.434	17.434
39.489	39.489
28.384	28.384
119.44	119.44
134.14	134.14
317.88	317.88
19.712	19.712
16.498	16.498
23.288	23.288
97.006	97.006
105.31	105.31
71.327	71.327
86.551	86.551
23.324	23.324
81.413	81.413
22.128	22.128
8.7339	8.7339
21.513	21.513
47.807	47.807
45.106	45.106
119.68	119.68
86.483	86.483
21.587	21.587
55.102	55.102
61.624	61.624
13.513	13.513
23.077	23.077
82.788	82.788
64.146	64.146
107.21	107.21
141.12	141.12
103.54	103.54
112.56	112.56
23.025	23.025
178.81	178.81
7.8854	7.8854
106.5	106.5
104.3	104.3
198.75	198.75
12.036	12.036
32.447	32.447
88.06	88.06
23.887	23.887
8.359	8.359
17.499	17.499
106.95	106.95
183.26	183.26
34.83	34.83
49.808	49.808
139.73	139.73
51.884	51.884
46.143	46.143
240.37	240.37
56.671	56.671
104.18	104.18
11.226	11.226
74.369	74.369
86.363	86.363
16.513	16.513
56.834	56.834
66.474	66.474
68.589	68.589
189.63	189.63
23.251	23.251
112.82	112.82
91.851	91.851
11.739	11.739
11.292	11.292
42.86	42.86
16.476	16.476
21.631	21.631
27.443	27.443
66.643	66.643
56.054	56.054
24.663	24.663
134.46	134.46
37.373	37.373
32.329	32.329
15.575	15.575
13.369	13.369
35.47	35.47
24.763	24.763
60.054	60.054
98.484	98.484
117.69	117.69
17.983	17.983
131.93	131.93
80.805	80.805
9.7553	9.7553
109.86	109.86
95.844	95.844
16.581	16.581
25.592	25.592
35.965	35.965
31.451	31.451
76.342	76.342
28.253	28.253
44.854	44.854
65.324	65.324
45.325	45.325
93.538	93.538
108.93	108.93
73.989	73.989
57.227	57.227
12.194	12.194
46.224	46.224
10.708	10.708
50.204	50.204
19.612	19.612
104.58	104.58
77.78	77.78
81.726	81.726
11.74	11.74
17.026	17.026
103.91	103.91
96.588	96.588
11.049	11.049
91.208	91.208
105.89	105.89
90.84	90.84
87.658	87.658
54.43	54.43
72.95	72.95
22.764	22.764
69.264	69.264
167.09	167.09
32.82	32.82
69.175	69.175
180.64	180.64
74.37	74.37
14.112	14.112
49.238	49.238
189.02	189.02
209.04	209.04
32.16	32.16
27.487	27.487
50.527	50.527
17.824	17.824
46.792	46.792
17.034	17.034
48.526	48.526
83.688	83.688
34.499	34.499
79.054	79.054
93.669	93.669
177.55	177.55
45.818	45.818
17.72	17.72
19.442	19.442
31.857	31.857
110.54	110.54
196.78	196.78
34.788	34.788
27.384	27.384
32.13	32.13
34.319	34.319
60.919	60.919
9.0107	9.0107
24.868	24.868
41.311	41.311
58.1	58.1
77.115	77.115
109.98	109.98
110.9	110.9
89.984	89.984
114.05	114.05
20.187	20.187
77.804	77.804
114.73	114.73
22.831	22.831
68.853	68.853
113.08	113.08
89.562	89.562
8.2498	8.2498
50.923	50.923
125.89	125.89
58.988	58.988
112.88	112.88
73.734	73.734
68.306	68.306
35.545	35.545
13.78	13.78
20.419	20.419
113.83	113.83
17.293	17.293
61.479	61.479
85.975	85.975
102.81	102.81
163.93	163.93
92.069	92.069
117.56	117.56
52.528	52.528
111.39	111.39
164.98	164.98
63.378	63.378
45.523	45.523
72.422	72.422
8.1257	8.1257
85.335	85.335
39.992	39.992
141.69	141.69
18.501	18.501
54.952	54.952
59.476	59.476
33.31	33.31
186.34	186.34
68.532	68.532
44.989	44.989
45.272	45.272
7.3763	7.3763
162.45	162.45
93.928	93.928
14.9	14.9
44.64	44.64
92.562	92.562
101.91	101.91
19.539	19.539
8.2475	8.2475
17.85	17.85
102.51	102.51
8.7209	8.7209
80.932	80.932
102.26	102.26
82.568	82.568
39.27	39.27
71.195	71.195
53.999	53.999
27.909	27.909
102.76	102.76
30.477	30.477
9.672	9.672
81.467	81.467
74.89	74.89
9.4713	9.4713
29.268	29.268
66.34	66.34
25.164	25.164
95.776	95.776
25.769	25.769
112.1	112.1
33.412	33.412
206.88	206.88
10.095	10.095
46.815	46.815
19.74	19.74
34.786	34.786
98.411	98.411
64.92	64.92
101.01	101.01
19.696	19.696
42.522	42.522
5.866	5.866
101.83	101.83
33.95	33.95
54.091	54.091
151.63	151.63
62.929	62.929
100.51	100.51
86.972	86.972
144.72	144.72
87.235	87.235
114.79	114.79
111.97	111.97
19.814	19.814
57.236	57.236
86.385	86.385
104	104
105.25	105.25
101.63	101.63
86.534	86.534
181.33	181.33
15.554	15.554
33.956	33.956
33.513	33.513
56.837	56.837
17.199	17.199
116.37	116.37
23.467	23.467
55.626	55.626
8.7159	8.7159
26.146	26.146
19.626	19.626
23.798	23.798
27.621	27.621
46.388	46.388
16.845	16.845
15.347	15.347
54.032	54.032
14.955	14.955
81.961	81.961
28.592	28.592
24.814	24.814
43.238	43.238
61.467	61.467
58.426	58.426
84.058	84.058
21.844	21.844
102.11	102.11
105.67	105.67
178	178
189.56	189.56
22.617	22.617
49.129	49.129
31.131	31.131
62.083	62.083
18.745	18.745
37.737	37.737
12.381	12.381
36.595	36.595
42.729	42.729
33.587	33.587
74.752	74.752
34.911	34.911
120.43	120.43
40.574	40.574
44.373	44.373
18.582	18.582
87.692	87.692
151.79	151.79
80.078	80.078
9.5357	9.5357
155.13	155.13
26.232	26.232
44.143	44.143
79.586	79.586
21.343	21.343
40.244	40.244
16.433	16.433
140.36	140.36
103.64	103.64
8.3042	8.3042
127.65	127.65
70.863	70.863
112.24	112.24
28.205	28.205
21.016	21.016
76.087	76.087
28.498	28.498
19.437	19.437
127.21	127.21
99.607	99.607
95.014	95.014
98.01	98.01
89.492	89.492
15.555	15.555
68.793	68.793
91.561	91.561
107.21	107.21
77.458	77.458
56.599	56.599
52.046	52.046
55.356	55.356
43.007	43.007
20.183	20.183
53.077	53.077
46.323	46.323
